propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topPlus,newDevelopmentHighlight,topNewDevelopment,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,parkingSpace.parkingSpacePrice,newDevelopmentFinished
110621678,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/d4/53/1410439200.webp,6234,18,3,720000.0,flat,sale,169.0,True,4,2,calle Santa Lucía,Cantabria,Santander,Puerto Chico,es,43.4627109,-3.7986339,False,https://www.idealista.com/inmueble/110621678/,910,"Distrito Inmobiliario te ofrece en exclusiva este estupendo piso ubicado en pleno Puerto Chico, en la calle Santa Lucía. En sus 169 m² encontramos un amplio hall de entrada que nos lleva a un distribuidor desde el que accedemos a su amplio y gran salón, a sus 4 dormitorios, uno de ellos con vestidor y baño, cocina y 2 baños completos. Además de por sus grandes espacios esta vivienda destaca por su aprovechamiento de la luz natural que entra por sus amplias ventanas ya que es completamente exterior. Ubicado en un singular y característico edificio  de la ciudad, que recientemente ha sido rehabilitado y reformado, cuenta con ascensor. La vivienda que tanto deseabas la tenemos en Distrito Inmobiliario.",False,good,False,True,4260.0,True,False,True,False,[],False,False,False,720000.0,€,,,flat,"Puerto Chico, Santander",Piso en calle Santa Lucía,Top,,,,,,
110334604,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/4b/58/1412793971.webp,86043,13,3,279000.0,flat,sale,78.0,True,3,1,calle San Celedonio,Cantabria,Santander,General Dávila,es,43.4655098,-3.8081626,False,https://www.idealista.com/inmueble/110334604/,383,"Tu refugio en el latido de Santander ¿Te imaginas despertar y tener lo mejor de Santander a solo unos pasos de casa? Este no es solo un piso; es la oportunidad de vivir la ciudad con nombre propio. Ubicado en una de las zonas más queridas y buscadas, aquí el coche se convierte en un accesorio opcional. Es una vivienda cálida, exterior y llena de luz, de esas que te abrazan nada más entrar. Está lista para que traigas tus maletas y empieces a disfrutar de su comodidad desde el primer día: con ascensor (un lujo en el centro), calefacción y una distribución pensada para aprovechar cada rincón. Salir a por el pan, disfrutar de un café en una terraza cercana o perderte por las zonas culturales.. . todo está aquí mismo. Es un hogar con alma, cuidado con mimo y perfecto para quienes buscan la practicidad sin renunciar al estilo de vida urbano. Hay inversiones que se analizan con la cabeza y otras que se sienten con el corazón. Este piso en el centro de Santander cumple ambas. Situado en una ubicación estratégica donde la demanda nunca descansa, esta propiedad destaca por su excelente estado de conservación y su versatilidad. Es una finca cuidada, con ascensor y todas las comodidades modernas, lo que garantiza una rentabilidad sólida y una revalorización constante. Ya sea para alquilar de inmediato o como un valor seguro a largo plazo, este inmueble representa la tranquilidad de invertir en lo que funciona.",False,good,False,True,3577.0,True,False,True,False,[],False,False,False,279000.0,€,,,flat,"General Dávila, Santander",Piso en calle San Celedonio,Top,,,,,,
109809830,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/25/a3/1411948377.webp,12485,83,,530000.0,duplex,sale,162.0,True,4,4,calle del Sol,Cantabria,Santander,Puerto Chico,es,43.4644777,-3.7993612,False,https://www.idealista.com/inmueble/109809830/,884,"Una propiedad con alma, elegancia y proyección. Tanto si busca una residencia habitual en una zona de prestigio de Santander, con amplios espacios, terraza, todos los servicio en la puerta, como si está buscando un negocio que le ofrezca rendimiento desde su apertura, gracias a contar con dos viviendas independientes de dos habitaciones cada una, este inmueble le resultará más que interesante. En la distinguida Calle Menéndez Pelayo, una de las más señoriales de Santander, se presenta esta residencia dúplex única, donde la elegancia atemporal se une al confort contemporáneo. Su ubicación, a pocos pasos de Puerto Chico y de las playas más emblemáticas de la ciudad, convierte esta vivienda en una auténtica joya dentro del panorama inmobiliario santanderino. Distribuida en dos plantas cuidadosamente diseñadas, la propiedad alberga dos apartamentos independientes, ofreciendo una flexibilidad excepcional. Esta característica permite concebirla como hogar familiar de ensueño, segunda residencia de alto nivel o incluso como inversión con rentabilidad garantizada, ideal para desarrollar un exclusivo hostel boutique o un proyecto de alojamiento con encanto. La vivienda destaca por su gran terraza privada, un refugio de serenidad y estilo que invita a disfrutar del aire libre en pleno corazón de la ciudad, con la discreción y el refinamiento propios de una residencia de prestigio. Esta propiedad representa una oportunidad excepcional para quienes buscan combinar estilo de vida, patrimonio y visión de futuro en una de las zonas más codiciadas de Santander. Exclusivas inmobiliarias Mikeli. Más inmuebles en la zona. **Precio sujeto a cambios o retirada sin previo aviso. La información es orientativa. El precio no incluye impuestos ni gastos de compraventa. Para una información más detallada y ajustada, nuestro departamento de economía y finanzas está dispuesto a informarle.  Inmueble en exclusiva. Para más información, contacte con la agencia. Se ruega no molestar a propietarios u ocupantes. **.",False,good,False,False,3272.0,False,True,False,True,[],False,False,False,530000.0,€,,,flat,"Puerto Chico, Santander",Dúplex en calle del Sol,Top,,,,duplex,,
110898433,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/82/9e/1420175927.webp,19833,26,5,245000.0,flat,sale,85.0,True,3,1,calle Jerónimo Sainz de la Maza,Cantabria,Santander,Castilla - Hermida,es,43.4544355,-3.8289834,False,https://www.idealista.com/inmueble/110898433/,1771,"REFORMADO, LUMINOSO Y TOTALMENTE EXTERIOR Te presentamos esta espectacular vivienda reformada, totalmente exterior, donde la luminosidad y amplitud la convierten en una oportunidad única en Santander tanto para quienes buscan su hogar definitivo como para inversores que persiguen una alta rentabilidad. Situada en una quinta planta con ascensor, esta propiedad destaca por su luminoso salón, donde un gran ventanal inunda de luz natural cada rincón y ofrece unas vistas despejadas creando una atmósfera cálida y acogedora en todo el inmueble. Dispone de tres habitaciones exteriores de buen tamaño, cocina luminosa y baño completo, equipado con bañera y ventana exterior, favoreciendo la ventilación natural y una agradable sensación de amplitud. La ubicación es otro de sus grandes atractivos, situada en un área estratégica a tan solo un minuto del Hospital Universitario Marqués de Valdecilla y a escasos minutos del centro de Santander, lo que permite disfrutar de todos los servicios, comercios y transporte con la máxima comodidad. Además, cuenta con excelentes conexiones a la autovía y a las playas, facilitando tanto la vida diaria como los momentos de ocio. La zona continuará mejorando en los próximos años gracias a la creación de un nuevo aparcamiento municipal, una infraestructura que aumentará significativamente la comodidad para estacionar y contribuirá a la revalorización del entorno. No pierdas la oportunidad de establecer tu nuevo hogar en una de las zonas con mejor proyección de Santander, donde el confort y la cercanía se dan la mano.",True,good,False,True,2882.0,True,False,True,False,[],False,False,False,245000.0,€,,,flat,"Castilla - Hermida, Santander",Piso en calle Jerónimo Sainz de la Maza,Top,,,,,,
110892149,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/a6/e9/1418727038.webp,19832,28,2,550000.0,flat,sale,107.0,True,4,2,calle José Simón Cabarga,Cantabria,Santander,Los Castros,es,43.4719126,-3.7904283,False,https://www.idealista.com/inmueble/110892149/,1900,"EXCLUSIVIDAD Y ESTILO EN PLENO SARDINERO CON GARAJE Y TRASTERO Descubre la sensación de vivir en un piso lleno de luz, con casi 100 m2 de elegancia y comodidad, en una de las calles más codiciadas de Santander: Simón Cabarga. Esta vivienda no es solo un hogar: es un espacio pensado para disfrutar de la vida en cada detalle, donde cada rincón refleja cuidado, confort y estilo. El salón, amplio y acogedor, se convierte en el corazón de la casa, un lugar perfecto para momentos de relax o reuniones con amigos. La luz natural inunda el espacio durante todo el día, creando un ambiente cálido y agradable. La cocina, funcional y luminosa, está pensada para quienes disfrutan cocinando y compartiendo experiencias, combinando practicidad con un estilo cuidado que se integra a la perfección con el resto de la vivienda. Con cuatro habitaciones, cada miembro de la familia dispone de su propio espacio, cómodo y tranquilo. La joya del piso es la habitación con terraza, un rincón privado que invita a disfrutar del aire libre, leer un libro, tomar un café o simplemente contemplar el entorno que lo rodea. Cada espacio está diseñado para que te sientas a gusto, con distribución inteligente y buena circulación de luz y aire, aportando sensación de amplitud y bienestar. El edificio, de ladrillo caravista, combina tradición y modernidad, transmitiendo solidez y carácter. Cuenta con ascensor y portero físico, elementos que aportan comodidad y seguridad, a los que se suman plaza de garaje y trastero, dos extras muy valorados que facilitan el día a día y aportan un plus de practicidad a la vivienda. Todo ello sin restar encanto a un entorno cuidado y elegante. Cada detalle refleja la calidad y el buen gusto que caracterizan a esta vivienda, desde los acabados hasta la conservación de los espacios comunes. La ubicación es simplemente inmejorable: en pleno Sardinero, una zona que combina tranquilidad, vida urbana y naturaleza. Los Pinares están a pocos pasos, perfectos para paseos, deporte o momentos de desconexión. Al mismo tiempo, cuentas con tiendas selectas, servicios, colegios y espacios de ocio al alcance de la mano, creando un equilibrio ideal entre comodidad, ocio y bienestar. Este piso es para quienes buscan un hogar con carácter, luz, amplitud y detalles que marcan la diferencia; un lugar donde cada día se vive con estilo, confort y elegancia. Cada rincón invita a disfrutar, a relajarse, a compartir y a crear recuerdos. Ven a descubrirlo… y enamórate de tu próximo hogar.",True,good,False,True,5140.0,True,False,True,False,[],False,False,False,550000.0,€,True,True,flat,"Los Castros, Santander",Piso en calle José Simón Cabarga,Top,,,,,,
110626092,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/b8/ee/1410579920.webp,19818,24,3,330000.0,flat,sale,78.0,True,2,1,calle Perines,Cantabria,Santander,General Dávila,es,43.4632635,-3.8225672,False,https://www.idealista.com/inmueble/110626092/,1027,"REFORMADO CON ESTILO MODERNO Y FUNCIONAL Te presentamos esta atractiva vivienda ubicada en Perines, una zona consolidada y bien comunicada, ideal para quienes buscan un hogar cómodo, actual y listo para entrar a vivir sin complicaciones. Se trata de un tercer piso con ascensor, con una superficie construida de casi 80 m2, perfectamente aprovechados gracias a una distribución moderna y funcional. La vivienda cuenta con un salón independiente y una cocina tipo office, un espacio amplio, práctico y muy agradable, pensado para disfrutar tanto del día a día como de momentos en compañía. Una distribución que aporta amplitud y fluidez a la vivienda. Dispone de dos habitaciones, luminosas y versátiles, que se adaptan fácilmente a tus necesidades: un dormitorio principal y la otra como dormitorio adicional, despacho o cuarto de invitados. El cuarto de baño es completo, con un diseño acorde al estilo renovado del piso. Uno de los grandes valores de esta vivienda es que se encuentra completamente reformada, con mucho gusto y materiales de calidad, lo que permite entrar a vivir desde el primer día sin necesidad de realizar obras ni inversiones adicionales. El piso es completamente exterior y cuenta con orientación este-oeste, lo que garantiza una excelente entrada de luz natural durante todo el día. Dispone de ventanas de PVC, que mejoran el aislamiento térmico y acústico, y calefacción de gas natural, aportando confort y eficiencia durante todo el año. La ubicación es otro de sus puntos fuertes: una zona residencial tranquila pero muy práctica, con todo tipo de servicios a pocos minutos —comercios, transporte público, centros educativos y zonas de paseo—, lo que la convierte en una opción ideal tanto como vivienda habitual como para inversión. En definitiva, una vivienda equilibrada, luminosa y actual, perfecta para quienes valoran la comodidad, la calidad y una ubicación bien conectada dentro de Santander. Una oportunidad para empezar una nueva etapa en un piso que lo tiene todo para disfrutar desde el primer día.",True,good,False,True,4231.0,True,False,True,False,[],False,False,False,330000.0,€,,,flat,"General Dávila, Santander",Piso en calle Perines,Top,,,,,,
109821051,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/50/f4/1411853784.webp,65074049_2,41,,775000.0,chalet,sale,343.0,,6,3,"calle Ernest Lluch, 36",Cantabria,Santander,Monte,es,43.4726352,-3.8154134,True,https://www.idealista.com/inmueble/109821051/,1232,"� Chalet en Ernest Lluch, Santander – ¡A 5 min del Sardinero! �� Vivir en una zona tranquila, con parcela propia y a solo 5 minutos de las playas del Sardinero es posible. Este chalet independiente combina espacio, calidad y ubicación, convirtiéndose en una oportunidad única en Santander. � DISTRIBUCIÓN ACTUAL: - Planta baja: garaje con ventanas de madera, bodega y un choco cubierto para comidas con familia y amigos. - Planta primera: salón comedor con salida a la terraza, cocina grande con zona desayuno, dos habitaciones dobles y un baño completo. - Planta ático: tres habitaciones dobles (una con vestidor), una habitación sencilla y sala polivalente para lo que necesites: despacho, gimnasio, sala de cine, juegos o estudio. � Posibilidad de ampliar hasta 462 m2 para crear más dormitorios, un segundo salón o incluso un apartamento independiente. � IDEAL PARA: - Familias que buscan un chalet amplio con jardín y a pocos minutos de la playa. - Amantes de la tranquilidad residencial, sin renunciar a la cercanía al centro. - Inversores que deseen una vivienda con gran demanda en Santander. CARACTERÍSTICAS DESTACADAS: � 343 m2 construidos en tres plantas, con posibilidad de ampliación: hasta 462 m2 de aprovechamiento total. Parcela de 660 m2: espacio privado ideal para � jardín, ocio al aire libre. � Estructura de hormigón y tejas también de hormigón: máxima solidez y durabilidad. Aislante en tabiques, garantizando mayor eficiencia energética y confort térmico/acústico. Ventanas de Aluminio tipo Climalit �con persianas eléctricas: luz natural, aislamiento y comodidad. � Puertas, marcos y zócalos de madera que aportan elegancia y calidez. � Suelos de madera de jatoba para mayor calidez y durabilidad. � Calefacción de gasóleo.  Terraza muy amplia, perfecta para disfrutar de reuniones al sol con vistas despejadas.� � Armarios empotrados que optimizan el espacio en los dormitorios. � Garaje cerrado con puerta automática, techos altos y ventanas de madera: espacio para varios coches, taller o almacenamiento. Precioso cenador de madera tipo choco para disfrutar de comidas, reuniones y momentos especiales.✨ SERVICIOS: � Supermercados y comercios de proximidad | � Centros educativos y guarderías | � Líneas de autobús con conexión al centro de Santander � Restaurantes y cafeterías a pocos minutos | � Playas del Sardinero a muy pocos minutos � Una oportunidad única Un chalet con parcela amplia, excelentes calidades y ubicación privilegiada. Perfecto para quienes buscan calidad de vida en Santander. � Llama ahora y agenda tu visita. ¡No dejes escapar esta ocasión irrepetible!",True,good,False,,2259.0,True,False,True,False,[],False,False,False,775000.0,€,True,True,chalet,"Monte, Santander","Casa independiente en calle Ernest Lluch, 36",Top,,,,independantHouse,,
108578270,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/6b/6f/1348974100.webp,,52,3,299000.0,flat,sale,85.0,True,3,1,"calle José Hierro, 34",Cantabria,Santander,General Dávila,es,43.463018,-3.8232145,True,https://www.idealista.com/inmueble/108578270/,1077,"**Piso en venta en zona residencial tranquila - Ideal para familias** Descubre este encantador piso ubicado en una apacible zona residencial, perfecto para quienes buscan un hogar familiar. Con tres amplios y luminosos dormitorios, este espacio ofrece la comodidad que toda familia merece. El salón comedor se abre a una acogedora terraza privada, ideal para disfrutar de momentos al aire libre. La cocina independiente está completamente equipada, lista para que prepares tus mejores recetas.  Este piso es completamente exterior, lo que garantiza una excelente ventilación y luminosidad en todas sus estancias. Las ventanas renovadas y los armarios empotrados añaden un toque de funcionalidad. El edificio, recientemente reformado, cuenta con ascensor y portero físico, brindando seguridad y comodidad a sus residentes. Además, la fachada de altas calidades resalta la elegancia del inmueble. Esta bonita vivienda está lista para ser actualizada y personalizada a tu gusto. Incluye una plaza de parking privada exterior en el precio, lo que añade un gran valor a la propiedad. Las amplias zonas ajardinadas y de esparcimiento son perfectas para disfrutar de la naturaleza sin salir de casa. Ubicado cerca de colegios como La Salle e institutos como José María de Pereda, este piso tiene una excelente comunicación con el resto de la ciudad. No pierdas la oportunidad de visitar este magnífico hogar, apto para su uso por personas con movilidad reducida y con un consumo energético eficiente.  ¡Ven a conocerlo y hazlo tuyo!",True,good,False,True,3518.0,True,False,True,True,[],False,False,False,299000.0,€,True,True,flat,"General Dávila, Santander","Piso en calle José Hierro, 34",Top,,,,,,
107519145,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/73/bf/1315436802.webp,W-02Z14H,35,,1700000.0,flat,sale,235.0,True,5,4,calle Castelar,Cantabria,Santander,Puerto Chico,es,43.4634613,-3.7941043,False,https://www.idealista.com/inmueble/107519145/,1281,"Piso exclusivo con magníficas vistas en Castelar Engel & Völkers presenta este elegante piso en la Calle Castelar, en primera línea de mar. La propiedad dispone de una terraza que ofrece inmejorables vistas a la bahía de Santander. La vivienda se distribuye con un dormitorio principal con su propio vestidor y baño en suite, un dormitorio con baño en suite y otros tres dormitorios, un baño y un aseo de servicio. El piso dispone de hall, sala, cuarto de estar-comedor, oficio-cocina, terraza y tendedero. Destaca la calidad de los materiales utilizados en la construcción. Al ser un tercer piso con orientación sur, realmente una planta quinta, dispone de mucha luz y de una fantástica vista despejada hacia la bahía. Dispone también de plaza de garaje en la entreplanta del mismo edificio. La vivienda cuenta con 235 metros cuadrados construidos más 10 metros cuadrados de garaje. El inmueble cuenta con portero y dos entradas, la principal y la de servicio. Este magnífico piso está ubicado en Calle Castelar, una de las zonas más exclusivas de Santander, junto al puerto deportivo al pie de la bahía, cercana tanto al centro comercial de la ciudad como al mar y a la península de La Magdalena. La privilegiada y al mismo tiempo cómoda ubicación de la vivienda permite tener numerosos servicios a escasa distancia: comercios, restaurantes y bares, transporte público, instalaciones de ocio y deporte y otros lugares de interés son todos fácilmente accesibles.",False,good,False,True,7234.0,True,False,False,False,[],False,False,False,1700000.0,€,True,True,flat,"Puerto Chico, Santander",Piso en calle Castelar,Top,,,,,,
110671140,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/ff/35/1412424099.webp,2,16,4,215000.0,penthouse,sale,52.0,True,1,1,calle Don Pelayo,Cantabria,Santander,Numancia - San Fernando,es,43.4625201,-3.8149662,False,https://www.idealista.com/inmueble/110671140/,409,"Les ofrecemos este piso / ático en la calle Don Pelayo, zona calle Burgos. En el centro de la cuidad, a un paso del Ayuntamiento de Santander, en el Edificio Gran Cinema.  La vivienda es un bonito ático de 50 m² aprox. construidos. Distribuido en: Hall de entrada, espacioso salón con cocina americana equipada. Amplio dormitorio con gran armario. Baño con plato de ducha. Calefacción de gas natural. Edificio con ascensor. Pequeño trastero. Ideal para una persona o una pareja, como primera vivienda o como inversión para alquilar, ambas para entrar a vivir.",False,good,False,True,4135.0,True,False,False,False,[],False,False,False,215000.0,€,,,flat,"Numancia - San Fernando, Santander",Ático en calle Don Pelayo,Top,,,,penthouse,,
109636086,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/99/49/1380840420.webp,PV_OE_1078,33,6,355000.0,flat,sale,95.0,True,3,2,"Bajada de San Juan, 20",Cantabria,Santander,Los Castros,es,43.4651387,-3.8218529,True,https://www.idealista.com/inmueble/109636086/,1014,"Piso en zona de Los Castros, próximo a las universidades y al parque de Las Llamas, Cuenta con 3 dormitorios, amplio salón. cocina con terraza y dos baños completos (uno en la habitación principal). La finca ese ubica en finca privada con zona verde.   Incluye un trastero.   Garaje opcional.",False,good,False,True,3737.0,True,True,False,False,[],False,False,False,355000.0,€,,,flat,"Los Castros, Santander","Piso en Bajada de San Juan, 20",Top,,,,,,
109863795,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/fd/c1/1387915724.webp,,30,4,890000.0,flat,sale,235.0,True,6,4,calle Juan de Herrera,Cantabria,Santander,Centro - Ayuntamiento,es,43.4639489,-3.8081764,False,https://www.idealista.com/inmueble/109863795/,230,"PEREDA36 ofrece a sus clientes en exclusiva EXTRAORDINARIO PISO en excelente localización. Se trata de una quinta planta de 235 m2 construidos, donde poder hacer la vivienda de tus sueños. Edificio clásico en una de las mejores calles de Santander, Juan de Herrera, calle peatonal comercial, al lado de todo tipo de servicios. Al lado del Ayuntamiento. Zona llana.  Vivienda muy luminosa, con 5 GRANDES HUECOS a Juan de Herrera para reformar, con TECHOS ALTOS y zonas comunes elegantes y clásicas.  Si se quiere, se puede SEGREGAR. Dispone de trastero de 5 m2 incluido en el precio. PISAZO! Informate! PEREDA36 es una agencia inmobiliaria especializada en las mejores zonas de Santander y Provincia donde acompañamos a nuestros clientes en todo el proceso de venta ó adquisición de vivienda. También comercializamos viviendas en zonas Prime de Madrid. Ofrecemos garantía de trabajo bien hecho, transparencia y un trato totalmente personalizado.",True,renew,False,True,3787.0,True,False,False,False,[],False,False,False,890000.0,€,,,flat,"Centro - Ayuntamiento, Santander",Piso en calle Juan de Herrera,Top,,,,,,
109176044,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/2b/50/1366519110.webp,PV_D_1169,19,3,169900.0,flat,sale,78.0,True,2,1,calle Castilla,Cantabria,Santander,Castilla - Hermida,es,43.4533979,-3.8236489,False,https://www.idealista.com/inmueble/109176044/,1486,"En Calle Castilla vendemos piso en perfecto estado, para entrar a vivir, distribuido en 2 habitaciones, salón comedor, cocina y baño. El inmueble está recién reformado con buenos materiales. Orientación Norte-Sur. El edificio no dispone de ascensor. La vivienda es totalmente exterior, lo que aporta luminosidad natural en todas las estancias. Con calefacción eléctrica. Las vistas al Norte despejadas dan a las vias del tren (ya aprobado el soterramiento) donde quedará un espacio abierto con jardines, aproveche esta ocasión única, llámenos.",False,good,False,False,2178.0,False,False,False,False,[],False,False,False,169900.0,€,,,flat,"Castilla - Hermida, Santander",Piso en calle Castilla,Top,,,,,,
110246392,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/53/19/1399611328.webp,W-047NIT,31,,395000.0,studio,sale,65.0,True,0,2,calle Juan de la Cosa,Cantabria,Santander,Puerto Chico,es,43.463088,-3.7940364,False,https://www.idealista.com/inmueble/110246392/,1283,"Magnífico apartamento reformado en Puertochico Engel & Völkers presenta este apartamento recién reformado en 2025, con calidades de alta calidad. Dispone de un salón, con la cocina tipo americana, y una pequeña estancia que se puede abrir a modo de terraza. Además consta de dos habitaciones y dos cuartos de baño, la habitación principal con el baño en suite y un gran vestidor.  Todas las persianas están electrificadas. Se vende completamente amueblado y listo para entrar. La vivienda tiene dos accesos independientes. El primero por el portal hasta la primera planta con ascensor y el segundo por el exterior con acceso directo a la vivienda desde la calle San Martín por la parte de atrás del edificio. El edificio ha sido renovado recientemente, instalándole fachada ventilada, lo que beneficia tanto en el aislamiento térmico como acústico. Este magnífico apartamento está ubicado en Puertochico, una de las zonas más exclusivas de Santander, junto al puerto deportivo al pie de la bahía, cercana tanto al centro comercial de la ciudad como al mar y a la península de La Magdalena. La privilegiada y al mismo tiempo cómoda ubicación del apartamento permite tener numerosos servicios a escasa distancia: comercios, restaurantes y bares, transporte público, instalaciones de ocio y deporte y otros lugares de interés son todos fácilmente accesibles.",False,good,False,True,6077.0,False,False,False,False,[],False,False,False,395000.0,€,,,flat,"Puerto Chico, Santander",Estudio en calle Juan de la Cosa,Top,,,,studio,,
107873954,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/26/91/1326895958.webp,ACR-01888,28,10,345000.0,flat,sale,103.0,True,3,1,paseo del General Dávila,Cantabria,Santander,General Dávila,es,43.4664952,-3.8134614,False,https://www.idealista.com/inmueble/107873954/,547,"Amplio y Luminoso PISO con Vistas espectaculares en General Dávila con zona privada de aparcamiento y además una pequeña plaza de garaje. Imagínate vivir en una décima planta con vistas despejadas a la bahía al sur, y al parque de las Llamas.  Este piso, con mucha luz natural, cuenta con una amplia terraza cerrada orientada al Oeste y al sur, con posibilidad de abrirla. El piso, que necesita reforma, tiene muchas posibilidades por su amplitud y luminosidad. La distribución del piso, con amplias estancias, es la siguiente: -Zona de entrada -Una cocina independiente. -Un salón con amplias ventanas al Sur, llenando el espacio de luz y calidez. -Tres habitaciones espaciosas. -Un cuarto de baño completo (con posibilidad de hacer un segundo baño, ya que lo había originalmente). Además, la finca ofrece comodidades exclusivas: -Una zona de aparcamiento privada para los vecinos. -Una pequeña plaza de garaje en el sótano, ¡un extra muy valorado! Ubicado en la demandada zona de General Dávila, tendrás todos los servicios a tu alcance: comercios, supermercados, colegios, transporte público.. . ¡Y estarás a tan solo cinco minutos del Ayuntamiento! No dejes escapar esta oportunidad. Solicita información o una visita sin compromiso: -Respondiendo a este anuncio. -Llamándonos. -Acercándote a cualquiera de nuestras Oficinas en SANTANDER, calle Juan de Herrera 8 Entlo. (Cerca Ayto. ), o en SOTO DE LA MARINA, en Av. Marqués de Valdecilla 97. EL PRECIO NO INCLUYE GASTOS E IMPUESTOS. NO HAY HONORARIOS DE INTERMEDIACIÓN INMOBILIARIA PARA EL COMPRADOR. (A título orientativo, el impuesto aplicable para segundas transmisiones en Cantabria (ITP) es del 9 %, pudiendo ser menor, en función de las circunstancias personales del comprador u otras circunstancias previstas legalmente).",True,renew,False,True,3350.0,True,False,False,False,[],False,False,False,345000.0,€,True,True,flat,"General Dávila, Santander",Piso en paseo del General Dávila,Top,,,,,,
110662713,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/08/4d/1411661486.webp,010217,24,4,119900.0,flat,sale,51.0,True,3,1,calle los Indianos,Cantabria,Santander,Numancia - San Fernando,es,43.4603487,-3.8231292,False,https://www.idealista.com/inmueble/110662713/,1089,"En el Distrito Floranes - Valdecilla, en la Travesía de San Fernando, te ofrecemos en venta este piso situado a escasos metros de la Alameda de Oviedo y de todos los autobuses municipales.    ¿Cansado de pagar alquiler? Por poquito dinero puedes conseguir ahora esta vivienda ubicada en la actualmente denominada Calle Los Indianos. Dispone de tres dormitorios, sala -actualmente habilitada como 4º dormitorio cocina, y baño con ducha. Se halla en una cuarta planta de un edificio que, por ubicación, resulta muy tranquilo y sin ruidos.    ¿Qué podemos contarte del entorno y servicios? . Podemos destacar:    • Cercanía al Hospital Universitario Marqués de Valdecilla, uno de los referentes sanitarios de la ciudad.  • Buena relación con la Universidad de Cantabria y centros educativos de la ciudad; en la zona existen colegios y centros de enseñanza pública y concertada a corta distancia.  • Comercios de proximidad, supermercados, panaderías y restaurantes en las calles adyacentes.  • Servicios municipales cercanos: centros de salud, oficinas administrativas y mercados municipales.    Solicita YA tu cita en Inmobiliaria PAS Nuevopiso por teléfono o whatsapp en el número o si lo prefieres, pásate por nuestras oficinas en c/Jesús de monasterio nº 1, frente al Ayuntamiento de Santander.    El precio de venta no incluye impuestos, gastos de notaría y registro, ni 3.000 € más IVA de honorarios de la agencia.    Visita otras propiedades pinchando en el logo.",False,renew,False,False,2351.0,False,False,False,False,[],False,False,False,119900.0,€,,,flat,"Numancia - San Fernando, Santander",Piso en calle los Indianos,Top,,,,,,
